x,y,source,title
-15.957461,32.51692,Townsville Bulletin,Fresh 'boiler room' charges from CCC
-17.646147,-21.180212,Knutsford Guardian,Saints clash with Warrington moved to a Thursday night
-13.797807,6.870131,DailyNews724.com,"Lifeguards Warn Labor Day Beachgoers About Rip Currents, Swells"
24.139439,10.778372,Canadian HR Reporter,BMW CEO faints on stage at Frankfurt auto show
7.21679,16.146862,Nigerian Voice,"Photos From Esama Of Benin Kingdom, Chief Igbinedion's 81st Birthday In South Africa"
-16.031076,19.206476,Bayou Buzz,"Slidell apartment fire the work of an arsonist, authorities say"
-2.9866567,4.8651357,KEYC Television,Corn and Soybean Crops Ahead Of Last Year's Pace
42.313072,7.2501516,MDLinx,Stabilization of MCRS1 by BAP1 prevents chromosome instability in renal cell carcinoma
-14.922848,14.302214,WKYT,Pulaski County deputies seize nearly one dozen gambling machines
-26.366701,-5.4115033,Belfast Telegraph,Culture Night: Belfast's streets thronged with crowds on evening of revelry
4.2696652,20.615252,DangoteNews.com,Police charge 102 suspects to court in 2 days
14.302166,-5.148106,RENTV.com,Giant Lease in La Mirada
24.819157,38.457413,Press of Atlantic City,"Voice of the People, Sept. 1, 2015"
-18.772322,-7.5364146,App.ViralNewsChart.com,The Skin Care Essentials Pro Makeup Artists Pack in Their Kits
0.47468287,-7.370226,WPRO-AM,Vanessa Williams returns to Miss America!
38.604572,-24.930296,Market Intelligence Center,Potential Manulife Financial (MFC) Trade Targets 7.22% Return
-0.9987792,-2.8908095,Calhoun County Journal,Patton earns Yard of the Month
5.739537,27.891254,Britain News.Net,Migrant crisis spurs European interest in Israeli border barriers
7.555616,25.155285,Focus Bulgaria,West reaches out to Iran as Syria strategy stumbles
8.707755,-15.915893,Cornish Guardian,Cornish Guardian published Facebook has crashed meaning users across Cornwall cannot access...
-25.74576,7.4965816,TheTurkeyNews.Net,Labours Jeremy Corbyn found third wife via Tony Benn and a kidnap plot
-2.3653743,10.785684,Kase101,Priebus: Expect 'Elbows Thrown' at CNN Debate
-16.02024,-12.363343,KTEP 88.5 FM,ON FILM: Music for Video Games
-25.296549,17.140238,TheDay.com,"UPDATED: Accident, brush fire causing delays on I-95 N in Stonington, North Stonington"
-18.061071,-19.419933,Chicago News.Net,Devils defenseman Salvador retires after 14 NHL seasons
5.8929048,20.096493,Hindustan Times,9/7/2015: Front Page: STATE REELS UNDER STAMP PAPER CRUNCH
-15.7318125,-26.286655,TheScore.com,Suh won't face league discipline for kicking incident vs. Redskins
14.803064,-26.240273,Ezine Articles,Donating Used Cars Is Not As Straightforward As It Used To Be
23.19065,0.6880173,Yahoo! Singapore,"Toshiba reports first quarter operating loss on weak PC, TV sales"
-17.971989,30.971281,Merced Sun-Star,Ohio mom accused of decapitating baby is competent for trial
-31.28742,24.893644,640 Toronto,UPDATE: Police Arrest Suspected Car Thief In Distillery District
-23.19788,22.12486,Wavy,Detectives find missing elderly Portsmouth man safe
13.002238,22.80585,Philippines News.net,Guatemalas Perez says wont resign over graft accusations
0.17950127,-43.37192,Journal-News,App Smart | The Best of Windows 10 Apps
-17.258287,-7.57709,Sleepy Eye Herald Dispatch,The View Loses Two Sponsors After Offensive Nurse Jokes
-7.4187193,-9.510644,Country Aircheck,In Case You Missed It
-19.585938,-7.4660087,StyleCaster,The Most Epic Beauty Looks from Milan Fashion Week
-26.486454,-15.661244,Mobile Europe,Mobile Minutes: Smartphone-summoned public transportation; Stripe launches Relay; Salesforce and IoT; Tweet to donate
-3.3492544,-10.293037,Siasat Daily,Rajinikanth shouldn’t do Tipu Sultan biopic: Hindu group
11.917066,-23.945183,Same Same,Brisbane Pride March and Fair Day 2015!
-25.016739,5.1790333,Bridport News,Home care staff take on memory walk for a 'world without dementia'
-16.934025,11.504447,97.7 HTZ FM,People now walking over new Burgoyne Bridge
-10.602207,0.76514834,WSFA,Registration open for SGMC's free prostate screening event
15.097324,-13.620496,TickerTech.com,"A Japanese climber who previously lost nine of his fingers decided to end his attempt to climb Mount Everest on Sunday, citing too much snow."
13.561458,-1.2486274,Insurance Day,XL Catlin targets Latin America and Asia-Pacific reinsurance growth
31.16871,-16.689157,Fat Pitch Financials,Company Update: Citigroup Inc (NYSE:C) – Ex-Citi trader points finger at bosses for culture that allowed breaches
18.470396,7.696801,The Australian,Burgess tips a bottle on Bunnies
26.553568,15.998593,4 Traders,YIDA CHINA : gets nod to issue up to Rmb3bn bonds
-11.643975,-16.153767,Huffington Post,"Makers Of Sony’s ‘Concussion’ Film Tried To Prevent Angering N.F.L., Emails Show"
24.750032,38.22328,KODE TV,Watch this pro stone skipper make it all the way across lake
-10.724966,-21.401775,Macau News.net,Bangladesh name unchanged Test squad amid clouds over Australia series
-3.4081135,-10.368684,Stamford Advocate,SEEN: Spartan Kids Race
-42.147785,-17.972635,NewsR.in,Cavani's double and Trapp's howlers: Watch every goal from PSG 2-2 Bordeaux
9.376012,34.61272,West Australian,"Let's take in 50,000 Syrians: govt MP (AAP)"
49.422848,0.9719016,EnvironmentGuru.com,Meteorologist
5.1827636,9.826574,KFRU-AM,"Dozens dead, unaccounted for in al Shabaab attack in Somalia"
32.648975,15.448552,Medagadget.com,"Blood Glucose Monitoring System Market 2014 – Global Industry Size,Trends and Forecast to 2018 by Market Research Store"
-6.9542575,23.080597,Mesothelioma News Today,"BUTTE FIRE: Burned home debris hazardous, officials say"
-29.294567,-14.617529,New York Times,"Amarista's RBI Single in 9th Lifts Padres Past Giants, 5-4"
9.310249,25.006874,Bayou Buzz,Putin: Friend or Foe in Syria?
-27.209814,16.792866,Richmond and Twickenham Times,"""Chaos"" on Richmond Bridge as firefighters police and ambulance scrambled"
-4.0199847,13.86215,MyInforms,"ShowBiz Minute: Depp, Bono, Obama"
-15.839333,-21.831196,App.ViralNewsChart.com,Massa unsure if Williams will get new Mercedes engine
2.1145058,-16.525944,CBC,Resource Economy
43.444695,20.065746,12 News Now,CAM SHAREHOLDER ALERT: The Law Offices of Vincent Wong Launches an Investigation of the Board of Directors of Cameron International Corporation Regarding the Sale of the Company to Schlumberger Limited -- CAM
32.65903,-15.436205,Fat Pitch Financials,"Commit To Purchase Rent-A-Center At $22.50, Earn 12% Annualized Using Options"
-16.845387,2.4129543,FOXBusiness.com,Appeals court clears way for trial over dancing baby video
14.030675,-8.372562,Benefits Canada,Why do money managers use derivatives?
-2.6965234,37.467693,Minneapolis Star Tribune,Officials: Several injured when Houston school bus overturns
12.20966,-16.426573,TrustNet,US new residential sales rise
-8.192776,-22.065763,NigerianHerald.com,USA v Wallabies: Rugby World Cup 2015 warmup – live!
6.309214,5.741989,Hubii,"Lawmakers want murder, torture of Christians labeled religious genocideThe mass torture, murder and displacement of Christian families and other religious minorities in the Middle East must be called by its real name  genocide  members of Congress said Th"
-21.032112,15.8365555,Derby Telegraph,Elderly woman taken to hospital after collision with car on A52...
24.298136,-23.019384,Reuters,Ningbo Shuanglin Auto Parts announces resignation of general manager
1.2431425,-2.833531,Latest Nigerian News.com,"Makeup Tutorial: How to Highlight, Contour for glowing dark skin"
-8.551135,-27.20554,DangoteNews.com,Human Rights Council Adopts Outcome of Universal Periodic Review of Jamaica and Libya
21.227324,25.214962,Qatar News Agency,"HH the Deputy Emir Sends Congratulations to Presidents of Slovakia, Uzbekistan"
-20.002707,-27.149319,NFL,Bills' players on the bubble
9.761214,23.27132,Caribbean News.Net,Burkina troops say preparing to attack coup leaders camp
-16.105015,-15.898395,MyInforms,JoJos Bizarre Adventure: Eyes of Heaven third trailer
6.065676,28.661545,Westport News,Cantona offers shelter to migrants
-37.35524,-16.281162,NewsR.in,Banyana out of AAG via draw of lots
-14.835518,-18.31029,IMDB,Zeitgeist Pics Add Urgency to Awards Race
-29.561422,20.477606,LocalNews7.com,This is a possible crime scene. DOA
42.017303,-11.399093,Wall Street Business Network,"Global Straight Key Switch Market 2014-2018 Industry Size, Trends, Growth, Share, Demand and Analysis"
7.6443357,-0.16631092,App.ViralNewsChart.com,LG shows off double-sided 111-inch 4K OLED TV
5.062732,-5.6686144,MyInforms,Avril Lavigne Is On Her 'Way To Good Health' — Shares Update About Her Battle With Lyme Disease
22.730713,-2.183347,Shipping Online,"Gothenburg port achieves 1.9pc growth in Q2 box traffic, but H1 down 1.6pc"
29.467451,22.306376,Commodities Now,Glencore dodges bullet as WorldPay dithers
21.776365,21.580364,Fat Pitch Financials,Dr. Aaron Spitz to Start Term as President of California Urological Association
-11.100616,11.671749,Bureau of Meteorology,18/08:47 EST Marine Wind Warning Summary for Queensland
32.297966,7.9955726,Yahoo! Finance,IIROC Trading Resumption - CRE
12.798565,9.1154,Prime 7,Youth dole wait measures rejected
4.0161214,18.945389,BNR,Treasure from I – II c. AD discovered downtown Sofia
4.062113,-7.4418855,Herald Sun,"Shia LaBeouf Calls 'Man Down' Role A ""Healing"" Therapy"
14.059046,-22.254988,India Online.in,"India, Pakistan agree to maintain peace along the border, to open more channels of communication"
2.6294143,-15.535224,Radio NB,Comal County Fair Day Closures
22.885052,6.1222463,KMAland.com,Volkswagen CEO Apologizes
6.346069,-3.7649577,Hindustan Times,9/6/2015: City: Virgo
12.0477705,36.39841,HT Syndication,"All PM Modi said was 'me, me, only me', claims Nitish"
1.6472763,-20.519386,Mount Shasta News,"Watch Steven Tyler Sing ""I Don't Want to Miss a Thing"" on the Street in Russia"
38.174416,-25.245188,Individual.com,Potential Qihoo 360 Technology (QIHU) Trade Has 12.86% Downside Protection
-3.1248648,-28.210476,MyMotherLode.com,"Hungary convicts migrant for illegally crossing into country, first conviction under new law"
-11.677055,-13.840393,Retail Jeweller,Audemars Piguet releases new Royal Oak Perpetual Calendar
26.948442,8.181618,TheStreet.com,Windstream CEO Tony Thomas To Speak At Goldman Sachs Conference
6.734156,-5.6653123,Bombay News.Net,Need to Know Time for Europe to glitter and lift stocks worldwide
28.64093,3.6382444,Leelanau Enterprise,Fire authority spending higher; reserves cover
44.951614,20.769846,WSFA,"Cyber Weapon Market - Global Industry Analysis, Size, Share, Growth, Trends and Forecast 2015 - 2021"
-7.8972692,3.9675887,Jackson Citizen Patriot,Letter: Organization thanks fundraiser participants
12.290946,-26.04029,The Palm Beach Post,Donald Trump Still Center Stage At GOP Debate
-4.305699,-32.47634,Southern Daily Echo,Southampton star Yoshida heralds historic Japan win in Rugby World Cup
33.62177,-1.9559901,MyInforms,Thursday's ETF with Unusual Volume: GNR
-20.716114,8.119368,The Hindu,Unclaimed packet triggers panic at Howrah railway station
-0.050173666,-2.5202003,DailyNews724.com,"White Soxs Robin Ventura, Carlos Rodon on the loss to the Twins"
-16.091585,16.215363,New York Times,Stampede Near Mecca Leaves at Least 310 Dead
-26.207655,19.152288,Daily Sabah,Istanbul Police conduct major operation with 4700 officers all around the city
-30.80929,25.510132,Central Maine,Man identified in suspicious death in Eastport
36.241432,25.01352,Fox 8 WVUE New Orleans,Experience 22 Reasons to Fall in Love with Wine All Over Again
6.553603,8.307865,Raw Story,‘Ground zero mosque’ developer now going to build multi-million dollar condos on site
15.259246,13.737352,Law360 - Privacy,"Chase May Be Liable For Employees' ID Theft, 2nd Circ. Says"
-8.494906,-2.3387134,Braintree & Witham Times,Bill Oddie helps open new wildlife haven
0.21199998,-42.880978,The Palm Beach Post,8 Ways to Become a Superstar at Your New Job
4.984288,-22.7189,USA Today Fantasy Sports,Miguel Cabrera returns vs. Twins
12.753361,7.039681,MassLive,"Florence Bank donates $4,000 to new West Springfield Library project"
-4.590574,6.0906677,Perry News-Herald Taco Times,Preschoolers invited to library for weekly story time
5.550116,21.285997,Financial Content,Environmental groups appeal $225 million Exxon settlement
17.984308,-10.361986,Ticker Report,Brokerages Expect Neuroderm Will Announce Earnings of -$0.34 Per Share (NASDAQ:NDRM)
-15.029548,-20.588022,Deerfield Valley News,Season wraps up with “The Lion in Winter”
26.390068,-4.758839,MENAFN,US unemployment rate down 5.1 percent in August
-6.502263,14.401507,KWTX,Texas Neighborhood Remains Evacuated After Powerful Explosion
-3.0542645,3.2848074,Afternoon Despatch & Courier,'My kids are my teachers'
-32.487488,21.596313,KISS FM 93.1,Amber Alert for New Mexico – Suspect May Be Headed to Galveston
-3.3464496,21.462223,Nuneaton News,Nuneaton News published Animal lovers devastated over pet cemetery closure in Galley...
28.736786,-6.275858,Reuters,REG-Granite Master Issuer FRN Variable Rate Fix
-1.8287276,8.988711,Action News Jacksonville,Why Gillette Made a Video Tribute to Its South Boston Workers
-41.842842,-18.116137,NewsR.in,Wire keep Penny as Jullien signs
-3.666624,25.858526,EIN News,LONDON MARKET CLOSE: FTSE 100 Edges Up Despite Loss By RSA And Miners
10.998566,36.301125,St Louis News.net,Bond Report Treasury yields rise as risk-on sentiment returns to the market
-14.630981,-36.255676,Roto World,ND's Fuller notches 131 yards and a touchdown
32.492527,-3.0561824,Bradenton Herald,Peabody falls
2.6899545,4.6226397,Adirondack Daily Enterprise,Red Storm runners sweep meet
-3.1064482,-9.365634,NEWS.com.au,Blinky Bill animator and writer dies
-24.50388,-22.764885,Banner-Graphic,North Putnam Crowns Royalty
20.673483,26.065556,The Fiscal Times,No. 2 House Republican likely top contender for speaker: lawmaker
-23.72079,1.0975869,Minneapolis Star Tribune,Minnesota congressional delegation's guest list for papal visit
-14.217827,33.764523,Law360 - New York,SEC Loses Insider Trading Case On Home Court
5.08397,-19.470404,GMA News Online,Ryzza Mae Dizon takes on dramatic lead role in ‘Princess in the Palace’
-27.816582,-2.972604,Federal Way Mirror,Apply now for Federal Way tourism enhancement grants
-3.7351816,4.7282033,NewsRadio KFBK,Golden 1 Center Will Feature Fresh Food and Local Favorites
-20.637304,-16.005146,Daily Orange,"Recruiting Syracuse football recruiting: 5-star TE Chris Clark will take official visit at SU By Paul Schwedelson September 29, 2015 at 12:40 pm"
21.160177,12.475158,Stockwatch,Rochester Resources 1.7-million-unit private placement
-14.7500305,10.018811,Herald Sun Leader - Bayside,Huge pothole closes three lanes
-7.027718,23.480602,Bradenton Herald,"Officials: King cobra on the loose, escaped home in Orlando"
2.0579627,13.618551,Cincinnati Business Journal,"As Fiorina jumps in polls, her record as Hewlett-Packard CEO becomes an issue"
-6.374696,4.9870033,Napanee Today.ca,LEARN TO LIVE WITH CHRONIC PAIN
-1.8210486,-4.3312716,News 100,"Crystal Dynamics’ Lead Designer, Mike Brinker Chats About Rise..."
0.8857224,-20.44456,Hollywood.com,How Not To Date a Stalker From Cast of ‘The Perfect Guy’
21.056181,-34.86906,Bangladesh Daily Star,Pope arrives at UN to give major speech
-36.1413,2.7762175,Idaho Press-Tribune,"Gibson,  Kathryn"
-16.392622,7.2331347,New Delhi News.Net,India vs SA MS Dhoni Comes Under the Scanner In a New Indian Set-up
-20.530527,-20.779737,Wicked Local Mashpee,"Minnesota Vikings mascot Ragnar holding out for $20,000 a game"
0.16198622,13.482636,Milwaukee Journal Sentinel,Scott Walker cancels campaign trip to Michigan
-3.6223881,-32.703785,NewsR.in,India languish at 155th in latest FIFA rankings
8.081284,-11.593871,The Palm Beach Post,gardinercrisafulli
-30.190731,20.54203,TheStar.com.my,Ambiga among trio questioned over Bersih 4 T-shirts
-32.593246,7.9726043,Adelaide Now,"AIDS cases stable, other STIs on the rise"
-4.6738906,-3.4143398,Bellingham Herald,Family game: Farewell to arms
-12.360956,-14.422753,Zeibiz,Zach Seabaugh sings ‘Take Your Time’ on The Voice Season 9 Blind Auditions Premiere
6.3567543,26.582811,App.ViralNewsChart.com,How can the war in Syria be stopped?
-18.928942,22.156656,Maritzburg Sun,Homeless man saves another from drowning
22.192997,-11.096527,Seeking Alpha,"Glencore price does not reflect reality, analyst says in Buy recommendation"
-17.843117,-6.2072153,BFM 89.9,Pick Of The Pops: Local Pop Hits from the 1960s and 1970s
8.537247,17.125902,Orissadiary.com,"Odisha BJP fact finding delegation visited the drought affected areas of Nuapada, Kalahandi"
33.225414,-14.394676,Pettinga Financial Advisors,TNA October 30th Options Begin Trading
-40.51225,-17.813437,NewsR.in,IB officer killed by insurgents in Meghalaya
-40.095264,-19.496454,NewsR.in,Confusing clarification: Govt’s admission on deflationary threat raises more questions
20.338638,22.773256,Hindustan Times,"9/3/2015: Ht Sport: Lillee quits over Waca’s
uncertain future"
30.902832,-20.312399,Town Hall,HD Supply Holdings Enters Oversold Territory (HDS)
42.31307,7.2501516,MDLinx,Smartphone data as an electronic biomarker of illness activity in bipolar disorder
-14.778372,33.28772,Naija Lately,"Court orders Lufthansa pilots to halt strike, 140,000 passengers grounded"
13.655475,-22.70314,LexisPSL Practice Compliance,Beneficial ownership update: PSC register delayed
9.933402,21.663774,MyInforms,News24.com | SA sends condolences after 700 die in Hajj stampede
11.109265,35.580044,Kazakhstan News,Australian PM appoints Scott Morrison as new treasurer
-29.112389,-13.887589,Brandon Sun,"Wood allowed 1 hit in 8 innings, retires last 19 in Dodgers' 2-0 win over Rockies"
39.010315,19.684196,WAFB,New Jersey Health Foundation Commits $1 Million To Fund Next Round of Research Grants Program
25.801378,36.31663,CattleNetwork.com,Why use native warm-season grasses? Stockering and backgrounding
20.475101,11.332805,Reuters Africa,"Brazil July oil, gas output above 3 mln barrels/day; 1st time in 4 months"
16.569176,-1.8095361,CED Magazine,Videotron Taps Hitron’s Gigabit-Enabled DOCSIS 3.0 Modems
9.227011,0.7174452,Pittsburgh Business Times,"Point Park University, part-time faculty reach tentative contract"
-25.053541,6.7235775,York Region.com,First Link® Memory Café at Mosaic
18.990385,14.370832,Comaro Chronicle,"Japan announces $1.5 billion for Syria, Iraq refugees"
-19.143019,-4.177704,Greeley Tribune,Windsor kids report strangers offer money for rides
-3.1484244,14.62826,Yahoo! Finance,Lessig Hits $1m Fundraising Goal to Trigger Dem Presidential Bid
-1.3271105,-28.876217,NigerianHerald.com,World Bank report says India has failed to leverage urban populace
-13.80156,6.7364073,Los Alamos Monitor,Today in history Sept. 21
45.0803,20.317886,KSWO,"Small Wind Market by Type, by Application, by Geography - Global Trends and Forecast to 2019"
12.048574,-1.8260341,Montevideo American News,Have You Seen This? How to terrify door-to-door salespeople
-3.9000354,24.196062,WMCTV.com,Massive mulch fire under control
25.167852,3.1152112,Telecompaper,Pandora generates USD 1.5 billion of royalties
8.99491,-22.56582,ICIS,GE to refurbish Mexico fertilizer plant
33.04039,-1.9670655,RTTNews.com,United Technologies Corp. (UTX) Pulled Back Following Downgrade
8.415325,-9.803276,Pacific Business News,HomeAid Hawaii gives shelter builders a boost
-21.756414,24.623146,CBS 6,Authorities: Woman gave birth on Brooklyn Heights sidewalk
26.495533,6.6391745,companiesandmarkets.com,"Greentech Capital Advisors Securities, LLC - Alternative Energy - Advisory Profile"
-29.668186,6.688002,India Everyday,Geelani's Passport Suspended to Stop Him from Raking Up K-word in US
19.36166,1.4893851,Individual.com,Roper Technologies acquires RF Ideas
-12.430569,-6.795412,Holland Sentinel,Benjamin’s Hope to host festival Sept. 24
-14.253196,-33.216717,Modesto Bee,"Feilhaber, Dwyer help Sporting KC snap 5-game winless skid"
-23.284565,-22.288465,Wichita Eagle,Indiana suspends DL Latham before Ohio State game
31.542957,-36.451084,Wall Street Select,Did your iPhone crash when you tried to upload iOS 9? You’re not alone
9.401476,0.41452035,CNTV,Crossover: NASA finds 'strong' evidence for liquid water on Mars
20.081814,23.101595,Armenpress,Harut Pamboukchyan and Hrant Tokhatyan awarded by Republic of Armenia President
11.093993,-23.831968,Britten's Info,Travelodge opens its 32nd hotel in Yorkshire in Harrogate and plans 13 more hotels across the county
0.92475975,-20.147343,Mashable,Cat answers phone like world's best/worst secretary
-27.8298,-1.9944733,Herald Sun,"Usher, Laverne Cox Added to Global Citizen Festival in NYC"
42.661457,-11.302092,Wall Street Business Network,"Global and Chinese X-Ray Flat Panel Detector (FPDs) Industry 2015-2020: Trends, Statistics, Regional Analysis, Segment, Growth and Forecat"
9.811869,-17.437857,Brooklyn Papers,"Sunday, Oct. 4: 
Arty Facts"
-20.00961,-22.671696,Daily Hampshire Gazette,Minutemen look ahead to next nine
-5.2556825,-12.371759,Taunton Gazette,Jason Alexander Joins The Grinder
6.0172544,1.8089029,Naija Lately,"Our target is 90% reduction in substandard products – Odumodu, SON DG/CEO"
13.496593,-9.812118,Financial Content,Czar Coming on Strong With Its Largest WordPress Kickstarter Campaign
6.49585,20.579138,Latest Nigerian News.com,LIRS Shuts 10 Firms Over N45.52m Tax Fraud In August
-2.1570926,10.857827,102.7 KIIS-FM,GOP Insiders Predict Next 3 Candidates to ...
-7.6817102,-23.871496,Yahoo! News Australia,Watson: MCG move not about the crowd
-9.863108,-22.957531,Banbury Cake,Liam Plunkett replaces Mark Wood as England bowl first in second ODI
16.82131,-4.3987107,I-Newswire,Global LTE Infrastructure Market: Asia Pacific is set for dynamic growth during 2015-2021
-7.412266,-18.002462,Big News Network,5 things to watch in the Colts-Titans game
8.458337,-30.40819,Social Dashboard,7 Foods to Make in Your Coffeepot
-5.126725,-31.713505,Clubcall,Barbir keen to enhance reputation
-3.630355,24.745787,Centre Daily Times,"Jewel recounts family hardships in new memoir, album"
22.516161,4.2766237,Yahoo! Finance,Cargill confirms it is in talks to buy two sugar mills in Brazil
23.545975,3.8149183,Reuters,"BRIEF-Pirelli says takeover price of 15 euros ""suitable"""
19.910294,-5.7790833,CNBC,Your prescription or your life?
-8.677733,-32.805458,Mail Online UK,Motorcycling-Marquez wins as Rossi extends overall lead
-19.52607,-8.282928,In Touch Weekly,Jenelle Evans Hits Up the New York Fashion Week Scene
18.368141,-34.711887,DangoteNews.com,Pope urges European churches to host migrants’ families
-29.409855,-3.7638578,MyInforms,Southern Spanish port city of Cadiz hit by 4-hour power outage
31.088562,-16.762026,Wall Street Select,Stock Update: General Electric Company (NYSE:GE) – EU regulators have approved GE-Alstom deal: source
6.5598536,-26.60414,Community Press Canada,Arnold Schwarzenegger Will Replace Donald Trump...
-9.095972,-28.441288,DangoteNews.com,New permanent representative of Niger presents credentials to director-general of United Nations Office at Geneva
41.53363,-10.034779,Market Pulse Navigator,"Market NEWS on Exhaust Valve Industry 2015 - Latest Market Analysis, Shares, Size, Trends, Growth, & Forecast Report"
14.589407,20.071524,DailyMe.Com,"Labour must rewrite Clause 4, and put inequality centre stage | Liam Byrne | Comment is free"
13.0435705,-3.9634602,JacksboroNewspapers.com,Jacksboro Tractor Supply opens Saturday
-5.2131495,-8.130112,WJNO,"LISTEN: Will M. Night Shyamalan Redeem Himself with ""The Visit""?"
-1.7814425,8.995041,FOX 30 WFOX-TV,The New Type of Company Everybody Wants to Work For
0.13813941,-11.632753,Wimbledon Guardian,Lucky Lotto rollover winner scoops £4.9m jackpot
34.80088,-0.82176894,CCB International,BONJOUR HOLD (00653) repurchases 1.01M shares
-18.558105,-18.918768,WBTV News,Friday night's football games rescheduled due to weather
-11.679224,9.479173,Charlotte Observer,Megaport on Mississippi River plans $25 million first phase
10.095508,2.985246,Law360 - Public Policy,10-Year ITC Veteran Takes The Reins In Economics Office
-12.999246,-33.689575,Fox28 WSJV,Three fans injured after bolt falls from roof at Lucas Oil Stadium
-25.590069,-2.225651,The MJ,Council launches energy supply company
43.526802,18.677216,KWES NewsWest 9,Labor Day Holiday Crashes Investigated by PA State Police
-1.7522464,-10.711518,Yahoo! India,`Devastated` Kate Gosselin gets dumped …
7.4003,-14.932979,Malaysia MSN,Serbia v Lithuania - Highlights - FIBA EuroBasket 2015 Perform 0:00
22.41508,-4.5708027,Yahoo! Canada,Go2mobi Announces Strategic Growth Investment from H.I.G. Growth Partners
-27.941626,24.516981,DailyNews724.com,"Israeli dies from injuries sustained in attack on car, clashes briefly resume at holy site"
-11.440978,-11.659796,IGN.com,Hatsune Miku Is Coming to Persona 4: Dancing All Night
16.859333,28.407738,Malaysia MSN,"Boateng exklusiv über Pep, Messi und Jay Z Perform 0:00"
-10.200965,-9.255981,Newsday,"Michael Moore, Dan Rather, Emily Blunt giving interviews at Hamptons International Film Festival"
40.836315,19.391521,19 Action News,"Cumberland Surgical Hospitals, LLC Announces Grand Opening of Cumberland Surgical Hospital in San Antonio, Texas"
0.24235165,-1.9016378,NewsOnFeeds.com,Joe Biden supporters at Labor Day Parade urge vice president to 'run'
-14.682597,35.264374,Centre Daily Times,The Latest: Clerk called to hearing over marriage licences
12.498265,0.72078824,DailyMe.Com,Sprint challenges T-Mobile with $1 per month deal for new iPhone 6s | VentureBeat | Business
15.764667,-1.9448543,GCTL8.com,E-freight software solution connects to more airlines
-23.909847,20.400723,Manhasset Press,Roslyn Man Missing
36.241432,25.01352,KUSI.com,SalesLeadership President Colleen Stanley to Speak at TEDxArenaCircle
36.878407,-3.915599,Ticker Report,Cresud S.A.C.I.F. y A. Stock Rating Upgraded by Zacks (CRESY)
1.7598926,14.297952,Sun Herald,Rebecca Kleefisch criticizes Hillary Clinton ahead of visit
25.855787,-8.230128,FXStreet.com,Potential reactions in G3 on today’s FOMC decision – Danske Bank
43.190445,19.193676,KRHD TV,Homeowners Taught how to Cast Concrete Building Products at Home to Save 90% off Retail Prices
7.9848804,8.586572,Rockdale News,Candidates Forum for District 43 Special Election Oct. 22
-16.857912,16.142464,News24,Two survive Midrand plane crash
-4.0421042,40.744217,Nueces County Record Star,Superintendent speaks on inappropriate spirit
-15.192101,1.2570782,N4G.com,Tony Hawks Pro Skater 5  The Skaters Get Second Trailer
19.283663,4.308336,Proactive Investors.co.uk,Graphene Nanochem chief on higher margin product push
-19.112146,3.9979725,Tektronix,Tektronix Implements Ultra-Wide Bandwidth 5G Backhaul Signal Analysis in DPO70000SX Oscilloscopes
-1.6115937,-6.341647,Bless This Stuff,VINYL RECORD TO IPHONE CONVERTER
30.867294,-36.326603,Fat Pitch Financials,HP September 27 straddle priced for 4.2% movement into analyst meeting
-18.076218,13.210203,KRCR-TV,Lake Boulevard reopens after gas leak in North Redding
-11.555408,-16.53679,Tech Investor News,Watch the trailer for Amy Schumer’s new HBO standup special (Yoni Heisler/Boy Genius Report)
-28.05752,19.332901,Llanelli Star,Llanelli's Halfway Hotel cordoned off for forensic examination
25.125147,5.868947,Yahoo! Canada,"ChromaDex Corp. to Webcast, Live, at VirtualInvestorConferences.com October 1"
1.7762073,0.14469066,NewsR.in,Squirrels Carrying The Plague Aren't Unusual In California
22.05414,25.248724,PressTV.com,Kerry strongly supports Iran agreement
8.42646,-15.674325,Daily Telegraph Australia,Facebook crashes for third time
15.556202,-5.7140574,NewsR.in,NASA Spacecraft takes GPS to New Heights
-9.934501,1.9630322,NigerianHerald.com,Air Liquide Healthcare launches a website dedicated to sleep apnea
-40.57721,-17.887989,NewsR.in,"Two soldiers, 55 militants killed in Egypt"
-14.999805,-20.98085,Chicago Daily Herald,"Jaguars sign 8, including 2 draft picks, to practice squad"
25.746422,35.497658,Epicurious,Green Goddess Cobb Salad
-3.89594,41.7118,South Wales Argus,PICTURES: Bussage Primary School’s Teddy Bear Hunt
31.542957,-36.451084,MoneyShow.com,Vail Resorts sees FY16 Resort Reported EBITDA $405M-$430M
11.745444,-5.857393,Idaho Business Review,Landscaping companies look to sustainable water use
25.4415,-18.918432,MoneyAM,"Barclays Capital reiterates overweight on Standard Life, target cut from 546p to 533p"
-13.381244,11.322967,Action News Jacksonville,"Two tornadoes confirmed in Bradford County Saturday, crews continue to clean up damage"
18.979273,12.910871,WDBJ7.com,Man claims $2M check in New Castle for winning Powerball ticket
-33.961014,-35.36037,App.ViralNewsChart.com,Kate Winslet's Style Evolution
-46.461613,11.734186,Northern Argus,"Best of the world - September 15, 2015"
-28.544731,22.037828,App.ViralNewsChart.com,Thai bombing suspect admits to handing 'yellow-shirt man' the backpack bomb
32.648987,15.448552,Medagadget.com,Surge Protection Devices market in North America 2015 to grow at a CAGR of 5.95% By 2019: Market Research Store
29.521343,-10.653015,Azerbaijan News.Net,European stocks finish sharply lower
11.878224,-12.016527,Leelanau Enterprise,Dems plan picnic
